contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,truncated,user,permalink,user_mentions,hashtags,author_name,author_followers
,,2018-07-26 12:25:59,"[0, 181]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sdSPImLmsH', 'expanded_url': 'https://www.fda.gov/MedicalDevices/Safety/AlertsandNotices/ucm614559.htm', 'display_url': 'fda.gov/MedicalDevices…', 'indices': [158, 181]}]}",0,False,UPDATE: Zoll LifeVest 4000 Wearable Cardioverter Defibrillator - Potential Lack of Treatment (Shock) Delivery Due to Device Failure: FDA Safety Communication https://t.co/sdSPImLmsH,,1022458005797920769,1022458005797920769,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 3108900772, 'id_str': '3108900772', 'name': 'ComplyFDA', 'screen_name': 'ComplyFda', 'location': '', 'description': '', 'url': 'https://t.co/Eb6q6NlQBU', 'entities': {'url': {'urls': [{'url': 'https://t.co/Eb6q6NlQBU', 'expanded_url': 'https://www.complyfda.com', 'display_url': 'complyfda.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 189, 'friends_count': 971, 'listed_count': 4, 'created_at': 'Mon Mar 23 22:57:19 +0000 2015', 'favourites_count': 110, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 624, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/743436899596013569/XLFRat-h_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/743436899596013569/XLFRat-h_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3108900772/1452029265', 'profile_link_color': '102040', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/ComplyFda/status/1022458005797920769,[],[],ComplyFda,189
,,2018-07-25 20:11:27,"[0, 181]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zHP5mfzoFS', 'expanded_url': 'https://www.fda.gov/MedicalDevices/Safety/AlertsandNotices/ucm614559.htm', 'display_url': 'fda.gov/MedicalDevices…', 'indices': [158, 181]}]}",0,False,UPDATE: Zoll LifeVest 4000 Wearable Cardioverter Defibrillator - Potential Lack of Treatment (Shock) Delivery Due to Device Failure: FDA Safety Communication https://t.co/zHP5mfzoFS,,1022212755833741313,1022212755833741313,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 562653423, 'id_str': '562653423', 'name': 'Judy Rinker', 'screen_name': 'jrinker2', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 106, 'friends_count': 901, 'listed_count': 1, 'created_at': 'Wed Apr 25 03:52:47 +0000 2012', 'favourites_count': 4198, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5347, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/jrinker2/status/1022212755833741313,[],[],jrinker2,106
,,2018-07-25 18:43:02,"[0, 190]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/M3KlrGrrJ0', 'expanded_url': 'http://s2027422842.t.en25.com/e/es?s=2027422842&e=115639&elqTrackId=B1F0B909CCF90C71B9C490C37BFE6647&elq=ddd01711274b43ab975db130b2b09d50&elqaid=4391&elqat=1', 'display_url': 's2027422842.t.en25.com/e/es?s=2027422…', 'indices': [167, 190]}]}",1,False,FDA MedWatch - : Zoll LifeVest 4000 Wearable Cardioverter Defibrillator - Potential Lack of Treatment (Shock) Delivery Due to Device Failure: FDA Safety Communication https://t.co/M3KlrGrrJ0,,1022190507177459712,1022190507177459712,,,,,,False,en,,False,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 15161367, 'id_str': '15161367', 'name': 'Barrie', 'screen_name': 'BarrieNJ', 'location': 'SE & New England', 'description': 'British ex-pat.📈🇺🇸🇬🇧', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 6174, 'friends_count': 3455, 'listed_count': 286, 'created_at': 'Wed Jun 18 19:12:44 +0000 2008', 'favourites_count': 16412, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 228523, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2818762557/106bdd1d5679ec30e2fd7d8bfedee445_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2818762557/106bdd1d5679ec30e2fd7d8bfedee445_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15161367/1555927828', 'profile_link_color': '1D078A', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/BarrieNJ/status/1022190507177459712,[],[],BarrieNJ,6174
,,2018-07-25 17:43:39,"[0, 181]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sdSPImLmsH', 'expanded_url': 'https://www.fda.gov/MedicalDevices/Safety/AlertsandNotices/ucm614559.htm', 'display_url': 'fda.gov/MedicalDevices…', 'indices': [158, 181]}]}",0,False,UPDATE: Zoll LifeVest 4000 Wearable Cardioverter Defibrillator - Potential Lack of Treatment (Shock) Delivery Due to Device Failure: FDA Safety Communication https://t.co/sdSPImLmsH,,1022175561261764608,1022175561261764608,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 3108900772, 'id_str': '3108900772', 'name': 'ComplyFDA', 'screen_name': 'ComplyFda', 'location': '', 'description': '', 'url': 'https://t.co/Eb6q6NlQBU', 'entities': {'url': {'urls': [{'url': 'https://t.co/Eb6q6NlQBU', 'expanded_url': 'https://www.complyfda.com', 'display_url': 'complyfda.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 189, 'friends_count': 971, 'listed_count': 4, 'created_at': 'Mon Mar 23 22:57:19 +0000 2015', 'favourites_count': 110, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 624, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/743436899596013569/XLFRat-h_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/743436899596013569/XLFRat-h_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3108900772/1452029265', 'profile_link_color': '102040', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/ComplyFda/status/1022175561261764608,[],[],ComplyFda,189
,,2018-07-25 17:28:48,"[0, 181]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/11slTfmbrz', 'expanded_url': 'https://www.fda.gov/MedicalDevices/Safety/AlertsandNotices/ucm614559.htm', 'display_url': 'fda.gov/MedicalDevices…', 'indices': [158, 181]}]}",0,False,UPDATE: Zoll LifeVest 4000 Wearable Cardioverter Defibrillator - Potential Lack of Treatment (Shock) Delivery Due to Device Failure: FDA Safety Communication https://t.co/11slTfmbrz,,1022171821947285504,1022171821947285504,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 30340726, 'id_str': '30340726', 'name': 'Ron Sims', 'screen_name': 'simsron', 'location': 'Seattle, WA', 'description': ""Board Chair, Washington State's Health Benefit Exchange, Retired, Deputy Secretary, U.S. Department of Housing and Urban Development, Former King County Exec."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 6257, 'friends_count': 6884, 'listed_count': 386, 'created_at': 'Fri Apr 10 23:27:36 +0000 2009', 'favourites_count': 20934, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 88674, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/132637966/me_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/132637966/me_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/simsron/status/1022171821947285504,[],[],simsron,6257
,,2018-01-18 21:06:47,"[0, 173]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wX6obs1LFl', 'expanded_url': 'https://www.fda.gov/MedicalDevices/Safety/AlertsandNotices/ucm592583.htm', 'display_url': 'fda.gov/MedicalDevices…', 'indices': [150, 173]}]}",0,False,Zoll LifeVest 4000 Wearable Cardioverter Defibrillator - Potential Lack of Treatment (Shock) Delivery Due to Device Failure: FDA Safety Communication https://t.co/wX6obs1LFl,,954097761145692160,954097761145692160,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 581167067, 'id_str': '581167067', 'name': '911 Safety Services', 'screen_name': '911Safety', 'location': 'Yucaipa, CA', 'description': '911 Safety Services is a premier training center that is committed to providing the best in CPR, AED & First Aid certification programs and products available!', 'url': 'https://t.co/VoeTuK4rrF', 'entities': {'url': {'urls': [{'url': 'https://t.co/VoeTuK4rrF', 'expanded_url': 'http://www.911safetyservices.com', 'display_url': '911safetyservices.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1227, 'friends_count': 1457, 'listed_count': 20, 'created_at': 'Tue May 15 19:14:38 +0000 2012', 'favourites_count': 59, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17602, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '071570', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1073681418918580224/0bAr18dN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1073681418918580224/0bAr18dN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/581167067/1548378616', 'profile_link_color': '9E180E', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/911Safety/status/954097761145692160,[],[],911Safety,1227
,,2018-01-18 18:34:58,"[0, 173]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ExVKagfEwM', 'expanded_url': 'https://www.fda.gov/MedicalDevices/Safety/AlertsandNotices/ucm592583.htm', 'display_url': 'fda.gov/MedicalDevices…', 'indices': [150, 173]}]}",2,False,Zoll LifeVest 4000 Wearable Cardioverter Defibrillator - Potential Lack of Treatment (Shock) Delivery Due to Device Failure: FDA Safety Communication https://t.co/ExVKagfEwM,,954059554672795649,954059554672795649,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 3202263351, 'id_str': '3202263351', 'name': 'MAPS PSO', 'screen_name': 'maps_pso', 'location': 'Naperville, IL', 'description': 'The Midwest Alliance for Patient Safety (MAPS), provides full Patient Safety Organization (PSO) support & services including full privilege and confidentiality', 'url': 'http://t.co/6A1wCYXFGE', 'entities': {'url': {'urls': [{'url': 'http://t.co/6A1wCYXFGE', 'expanded_url': 'http://www.MidwestAlliancePSO.org', 'display_url': 'MidwestAlliancePSO.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 89, 'friends_count': 84, 'listed_count': 4, 'created_at': 'Fri Apr 24 21:25:30 +0000 2015', 'favourites_count': 7, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 254, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/591715471969366017/MWUainm3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/591715471969366017/MWUainm3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3202263351/1430063875', 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/maps_pso/status/954059554672795649,[],[],maps_pso,89
,,2018-01-17 22:33:53,"[0, 173]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eXVZPzUtCG', 'expanded_url': 'https://www.fda.gov/MedicalDevices/Safety/AlertsandNotices/ucm592583.htm', 'display_url': 'fda.gov/MedicalDevices…', 'indices': [150, 173]}]}",0,False,Zoll LifeVest 4000 Wearable Cardioverter Defibrillator - Potential Lack of Treatment (Shock) Delivery Due to Device Failure: FDA Safety Communication https://t.co/eXVZPzUtCG,,953757294835261440,953757294835261440,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 769685208, 'id_str': '769685208', 'name': 'Charlotte Hammond', 'screen_name': 'charann130', 'location': 'Fort Walton Beach, FL', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 36, 'friends_count': 132, 'listed_count': 0, 'created_at': 'Mon Aug 20 15:10:52 +0000 2012', 'favourites_count': 1199, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 15536, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/999638724588666881/M_kTUxWS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/999638724588666881/M_kTUxWS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/769685208/1527167319', 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/charann130/status/953757294835261440,[],[],charann130,36
,,2018-01-17 18:49:13,"[0, 174]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/13oqvIQbxv', 'expanded_url': 'http://redlegagenda.com/2018/01/17/zoll-lifevest-4000-wearable-cardioverter-defibrillator-fda-safety-communication-potential-lack-of-treatment-shock-delivery-due-to-device-failure/', 'display_url': 'redlegagenda.com/2018/01/17/zol…', 'indices': [151, 174]}]}",0,False,Zoll LifeVest 4000 Wearable Cardioverter Defibrillator- FDA Safety Communication – Potential Lack of Treatment (Shock) Delivery Due to Device Failure: https://t.co/13oqvIQbxv,,953700753104830464,953700753104830464,,,,,,False,en,,False,0,False,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",False,"{'id': 3210391589, 'id_str': '3210391589', 'name': 'Robert H Butler', 'screen_name': 'redlegagenda', 'location': 'Port Jervis, NY', 'description': '', 'url': 'http://t.co/ADajEiYdQi', 'entities': {'url': {'urls': [{'url': 'http://t.co/ADajEiYdQi', 'expanded_url': 'http://redlegagenda.com', 'display_url': 'redlegagenda.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 30, 'friends_count': 124, 'listed_count': 9, 'created_at': 'Mon Apr 27 00:56:35 +0000 2015', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 48830, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/592494333615439872/PAbNKOSi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/592494333615439872/PAbNKOSi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3210391589/1438911509', 'profile_link_color': '9266CC', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/redlegagenda/status/953700753104830464,[],[],redlegagenda,30
,,2018-01-17 18:24:33,"[0, 173]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/88NzVxCPtj', 'expanded_url': 'https://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm592710.htm', 'display_url': 'fda.gov/Safety/MedWatc…', 'indices': [150, 173]}]}",0,False,Zoll LifeVest 4000 Wearable Cardioverter Defibrillator: FDA Safety Communication - Potential Lack of Treatment (Shock) Delivery Due to Device Failure https://t.co/88NzVxCPtj,,953694547598594049,953694547598594049,,,,,,False,en,"{'id': 'bdef504b14998834', 'url': 'https://api.twitter.com/1.1/geo/id/bdef504b14998834.json', 'place_type': 'city', 'name': 'Hato Rey Sur', 'full_name': 'Hato Rey Sur, USA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-66.069081, 18.394575], [-66.051955, 18.394575], [-66.051955, 18.415584], [-66.069081, 18.415584]]]}, 'attributes': {}}",False,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,"{'id': 343616656, 'id_str': '343616656', 'name': 'William Rodríguez', 'screen_name': 'williamrodrig38', 'location': 'San Juan, Puerto Rico', 'description': ""Don't dare to fuck around with an old man holding a DD-Form 214 showing MOS 18A."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 478, 'friends_count': 925, 'listed_count': 9, 'created_at': 'Wed Jul 27 20:50:31 +0000 2011', 'favourites_count': 478, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 16842, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3486425282/5e5b1b53ed9909b3942301a52adca682_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3486425282/5e5b1b53ed9909b3942301a52adca682_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/343616656/1365284056', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/williamrodrig38/status/953694547598594049,[],[],williamrodrig38,478
