contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,truncated,user,retweeters,rt_follower_counts,rt_names,permalink,user_mentions,hashtags,author_name,author_followers
,,2018-06-28 01:50:57,"[0, 111]",,0,False,Home-Based Care Program Reduces Disability And Promotes Aging In Place | Health Affairs https://t.co/EUSUXDRpLS,,1012151334957506560,1012151334957506560,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,https://twitter.com/HL_Robertson/status/1012151334957506560,,,,
,,2017-08-29 14:02:05,"[0, 96]",,0,False,"""Home-Based Care Program Reduces Disability and Promotes Aging in Place"" https://t.co/ObqKKSZ1vV",,902531806465073153,902531806465073153,,,,,,False,en,,False,0,False,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,https://twitter.com/drjoelbgoodin/status/902531806465073153,,,,
,,2017-05-12 04:31:02,"[0, 105]",,0,False,Home-Based Care Program Reduces Disability and Promotes Aging in Place | Playbook https://t.co/ZIboxsWZci,,862887818296799232,862887818296799232,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,https://twitter.com/hooleo/status/862887818296799232,,,,
,,2017-05-02 11:07:30,"[0, 105]",,0,False,Home-Based Care Program Reduces Disability and Promotes Aging in Place | Playbook https://t.co/Hn3lCGGguZ,,859363716135088129,859363716135088129,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,https://twitter.com/Gobnait/status/859363716135088129,,,,
,,2017-04-27 17:54:48,"[0, 135]",,0,False,Home-Based Care Program Reduces Disability and Promotes Aging in Place https://t.co/8tsNgbDt4R https://t.co/CGzm8PZ8rm #ProvidianHealth,,857654276188917760,857654276188917760,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,https://twitter.com/ProvidianHealth/status/857654276188917760,,,,
,,2016-10-04 14:26:20,"[0, 94]",,1,False,Home-Based Care Program Reduces Disability And Promotes Aging In Place https://t.co/f44xmzpAx1,,783312300832804865,783312300832804865,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,https://twitter.com/sam_perryman/status/783312300832804865,,,,
,,2016-09-30 23:41:32,"[0, 95]",,1,False,Home-Based Care Program Reduces Disability And Promotes #Aging In Place https://t.co/W1WKqpYtOR,,782002468737601536,782002468737601536,,,,,,False,en,,False,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"[{'id': 471143047, 'id_str': '471143047', 'name': 'conciergedoc', 'screen_name': 'DrFerdowsi', 'location': 'Glocal // SoFL', 'description': 'physician / founding doc @healthtap // https://t.co/9Z0Pd2RqYm / cofounder @medicast (acq @psjh) / @techstars alum / mentor @healthbox / @montgomerybell alum', 'url': 'https://t.co/mfCLkJ4K7f', 'entities': {'url': {'urls': [{'url': 'https://t.co/mfCLkJ4K7f', 'expanded_url': 'http://appsto.re/us/5Zyycb.i', 'display_url': 'appsto.re/us/5Zyycb.i', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/9Z0Pd2RqYm', 'expanded_url': 'http://healthtap.com/conciergedoc', 'display_url': 'healthtap.com/conciergedoc', 'indices': [39, 62]}]}}, 'protected': False, 'followers_count': 8060, 'friends_count': 615, 'listed_count': 3111, 'created_at': 'Sun Jan 22 15:02:43 +0000 2012', 'favourites_count': 115221, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 167339, 'lang': None, 'status': {'created_at': 'Thu May 30 13:59:30 +0000 2019', 'id': 1134097002051117056, 'id_str': '1134097002051117056', 'text': 'RT @MusabAlkateeb1: Although capacity additions remained flat in 2018, solar PV generation ☀️ increased 31% in 2018, and represented the la…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MusabAlkateeb1', 'name': 'Musab Alkateeb', 'id': 946357705635258369, 'id_str': '946357705635258369', 'indices': [3, 18]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu May 30 08:08:22 +0000 2019', 'id': 1134008636664090624, 'id_str': '1134008636664090624', 'text': 'Although capacity additions remained flat in 2018, solar PV generation ☀️ increased 31% in 2018, and represented th… https://t.co/gPd149nWvC', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gPd149nWvC', 'expanded_url': 'https://twitter.com/i/web/status/1134008636664090624', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/712379480489238532/lZXwKeRO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/712379480489238532/lZXwKeRO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/471143047/1514509237', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}]",[8060],['DrFerdowsi'],https://twitter.com/drcbsteer/status/782002468737601536,,,,
,,2016-09-16 14:03:05,"[0, 114]",,0,False,Study finds that home-based #care program reduces disability and promotes #aging in place. https://t.co/1pD6Junjro,,776783468789436418,776783468789436418,,,,,,False,en,,False,0,False,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,,,,,https://twitter.com/IMPACT_PHC/status/776783468789436418,,,,
,,2016-09-13 18:33:00,"[0, 115]",,0,False,Home-Based Care Program Reduces Disability And Promotes Aging In Place [Aging &amp; Health] https://t.co/K4z8A5EtVg,,775764232705019904,775764232705019904,,,,,,False,en,,False,0,False,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",False,,,,,https://twitter.com/detalytics/status/775764232705019904,,,,
,,2016-09-13 16:00:13,"[0, 115]",,0,False,Home-Based Care Program Reduces Disability And Promotes Aging In Place [Aging &amp; Health] https://t.co/tkh5mAjzns,,775725783692312578,775725783692312578,,,,,,False,en,,False,0,False,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",False,,,,,https://twitter.com/dopaminergic13/status/775725783692312578,,,,
