contributors,coordinates,created_at,display_text_range,entities,extended_entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,retweeted,source,truncated,user,retweeters,rt_follower_counts,rt_names,permalink,user_mentions,hashtags,author_name,author_followers
,,2019-01-31 22:58:32,"[0, 68]",,"{'media': [{'id': 1091108388895899650, 'id_str': '1091108388895899650', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/DyRlTHuWwAICOit.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DyRlTHuWwAICOit.jpg', 'url': 'https://t.co/xHlADVeIoQ', 'display_url': 'pic.twitter.com/xHlADVeIoQ', 'expanded_url': 'https://twitter.com/MedicareMeddler/status/1091108496509161473/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 698, 'h': 698, 'resize': 'fit'}, 'medium': {'w': 698, 'h': 698, 'resize': 'fit'}}}]}",0,False,Follow link to read more: https://t.co/jrvajPFLV7 #ReadmissionSeries https://t.co/xHlADVeIoQ,,1091108496509161473,1091108496509161473,,,,,,False,en,,False,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,https://twitter.com/MedicareMeddler/status/1091108496509161473,,,,
,,2019-01-24 19:57:49,"[0, 191]",,,1,False,"Check out the paper coauthored by Harvard PGDA members: ""Decreases In Readmissions Credited To Medicare’s Program To Reduce Hospital Readmissions Have Been Overstated""
https://t.co/zcjH7pw9Fr https://t.co/v6DycG7E5L",,1088526302875926532,1088526302875926532,,,,,,True,en,,False,"{'created_at': 'Sat Jan 19 03:24:23 +0000 2019', 'id': 1086464361097515008, 'id_str': '1086464361097515008', 'full_text': ""Keeping so many older patients from being readmitted to hospitals seemed like a good idea. Now some experts aren't so sure. https://t.co/04DH4ZFnct"", 'truncated': False, 'display_text_range': [0, 147], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/04DH4ZFnct', 'expanded_url': 'https://nyti.ms/2FJDYhq', 'display_url': 'nyti.ms/2FJDYhq', 'indices': [124, 147]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1769551, 'id_str': '1769551', 'name': 'NYT Health', 'screen_name': 'NYTHealth', 'location': 'New York, NY', 'description': 'Health news from the Science desk of The New York Times', 'url': 'http://t.co/0tRURWh5Jl', 'entities': {'url': {'urls': [{'url': 'http://t.co/0tRURWh5Jl', 'expanded_url': 'http://www.nytimes.com/health', 'display_url': 'nytimes.com/health', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1176687, 'friends_count': 124, 'listed_count': 13716, 'created_at': 'Wed Mar 21 17:03:40 +0000 2007', 'favourites_count': 1240, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 51262, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/963808360045854721/LOqp5i2R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/963808360045854721/LOqp5i2R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1769551/1518629223', 'profile_link_color': '004276', 'profile_sidebar_border_color': '323232', 'profile_sidebar_fill_color': 'E7EFF8', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 17, 'favorite_count': 17, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",1.086464361097515e+18,1086464361097515008,"{'url': 'https://t.co/v6DycG7E5L', 'expanded': 'https://twitter.com/NYTHealth/status/1086464361097515008', 'display': 'twitter.com/NYTHealth/stat…'}",0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,https://twitter.com/nia_demography/status/1088526302875926532,,,,
,,2019-01-22 16:13:03,"[0, 212]",,,6,False,"Excited for this inaugural reading group meeting and to finally read https://t.co/UAOmqOGihj by Ody, @DavidCGrabowski, @Cutler_econ, @LucilleMsall, @LeemoreDafny. Looking forward to a full roster of great papers! https://t.co/TPXPNR07CY",,1087744963096571909,1087744963096571909,,,,,,True,en,,False,"{'created_at': 'Tue Jan 22 15:57:11 +0000 2019', 'id': 1087740972472127488, 'id_str': '1087740972472127488', 'full_text': 'Today in @WayneStateEcon Applied Micro reading group, we are discussing @Andy_Ryan_dydx et al. (2018) on diff-in-diffs with non-parallel pre-trend https://t.co/VKDHM6BZRU, and Ody et al. (2019) on whether Medicare readmissions are decreasing https://t.co/P1x4pVKWZx  @zayetz', 'truncated': False, 'display_text_range': [0, 274], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WayneStateEcon', 'name': 'WayneStateEconomics', 'id': 2263183320, 'id_str': '2263183320', 'indices': [9, 24]}, {'screen_name': 'Andy_Ryan_dydx', 'name': 'Andrew Ryan', 'id': 758310584, 'id_str': '758310584', 'indices': [72, 87]}, {'screen_name': 'zayetz', 'name': 'yulya truskinovsky', 'id': 85207625, 'id_str': '85207625', 'indices': [267, 274]}], 'urls': [{'url': 'https://t.co/VKDHM6BZRU', 'expanded_url': 'http://bit.ly/2A2bFaq', 'display_url': 'bit.ly/2A2bFaq', 'indices': [147, 170]}, {'url': 'https://t.co/P1x4pVKWZx', 'expanded_url': 'https://www.healthaffairs.org/doi/10.1377/hlthaff.2018.05178', 'display_url': 'healthaffairs.org/doi/10.1377/hl…', 'indices': [242, 265]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2478544356, 'id_str': '2478544356', 'name': 'Shooshan Danagoulian', 'screen_name': 'Shooshan5', 'location': 'Ann Arbor, MI', 'description': 'Health economist studying Medicaid and insurance, assistant professor at @waynestate. Balancing life and work unsuccessfully.', 'url': 'https://t.co/zElhoqSIQE', 'entities': {'url': {'urls': [{'url': 'https://t.co/zElhoqSIQE', 'expanded_url': 'https://sites.google.com/view/danagoulian/home', 'display_url': 'sites.google.com/view/danagouli…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 562, 'friends_count': 836, 'listed_count': 19, 'created_at': 'Mon May 05 16:02:01 +0000 2014', 'favourites_count': 10598, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7054, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1053323165634576384/oqcrYjRw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1053323165634576384/oqcrYjRw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2478544356/1495813702', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",1.0877409724721275e+18,1087740972472127488,"{'url': 'https://t.co/TPXPNR07CY', 'expanded': 'https://twitter.com/Shooshan5/status/1087740972472127488', 'display': 'twitter.com/Shooshan5/stat…'}",1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"[{'id': 818526966349492224, 'id_str': '818526966349492224', 'name': 'David Grabowski', 'screen_name': 'DavidCGrabowski', 'location': 'Boston, MA', 'description': 'Professor, Health Care Policy, Harvard Medical School -- health economics, aging, long-term care, post-acute care', 'url': 'https://t.co/8ER4GKrRUg', 'entities': {'url': {'urls': [{'url': 'https://t.co/8ER4GKrRUg', 'expanded_url': 'https://www.hcp.med.harvard.edu/faculty/core/david-grabowski-phd', 'display_url': 'hcp.med.harvard.edu/faculty/core/d…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2938, 'friends_count': 405, 'listed_count': 72, 'created_at': 'Mon Jan 09 18:36:51 +0000 2017', 'favourites_count': 2813, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1521, 'lang': None, 'status': {'created_at': 'Thu May 23 15:14:21 +0000 2019', 'id': 1131579123548057601, 'id_str': '1131579123548057601', 'text': 'The idea of ""virtual assisted living"" is interesting but we have to be realistic: technology will be a complement t… https://t.co/rGxBeSkCV3', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rGxBeSkCV3', 'expanded_url': 'https://twitter.com/i/web/status/1131579123548057601', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 14, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/818574173404622854/u6wS33TE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/818574173404622854/u6wS33TE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/818526966349492224/1483997670', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}]",[2938],['DavidCGrabowski'],https://twitter.com/zayetz/status/1087744963096571909,,,,
,,2019-01-22 15:57:11,"[0, 274]",,,0,False,"Today in @WayneStateEcon Applied Micro reading group, we are discussing @Andy_Ryan_dydx et al. (2018) on diff-in-diffs with non-parallel pre-trend https://t.co/VKDHM6BZRU, and Ody et al. (2019) on whether Medicare readmissions are decreasing https://t.co/P1x4pVKWZx  @zayetz",,1087740972472127488,1087740972472127488,,,,,,False,en,,False,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,https://twitter.com/Shooshan5/status/1087740972472127488,,,,
,,2019-01-19 03:24:23,"[0, 147]",,,17,False,Keeping so many older patients from being readmitted to hospitals seemed like a good idea. Now some experts aren't so sure. https://t.co/04DH4ZFnct,,1086464361097515008,1086464361097515008,,,,,,False,en,,False,,,,,17,False,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,,,,
,,2019-01-18 14:10:12,"[0, 150]",,,0,False,Decreases In Readmissions Credited To Medicare’s Program To Reduce Hospital Readmissions Have Been Overstated | Health Affairs https://t.co/O3ACtz1bgg,,1086264497814360064,1086264497814360064,,,,,,False,en,,False,,,,,0,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",False,,,,,https://twitter.com/CognizanceTech/status/1086264497814360064,,,,
,,2019-01-15 21:35:03,"[0, 150]",,,0,False,Decreases In Readmissions Credited To Medicare’s Program To Reduce Hospital Readmissions Have Been Overstated | Health Affairs https://t.co/f2G32OPdwH,,1085289283274059778,1085289283274059778,,,,,,False,en,,False,,,,,0,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",False,,,,,https://twitter.com/PublicHealthRTs/status/1085289283274059778,,,,
,,2019-01-14 05:11:50,"[0, 168]",,,1,False,"More on the #HRRP
Decreases In Readmissions Credited To Medicare’s Program To Reduce Hospital Readmissions Have Been Overstated | Health Affairs https://t.co/RpRqSAJsIK",,1084679460757024770,1084679460757024770,,,,,,False,en,,False,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,https://twitter.com/msclabrosciano/status/1084679460757024770,,,,
,,2019-01-14 03:03:33,"[0, 150]",,,0,False,Decreases In Readmissions Credited To Medicare’s Program To Reduce Hospital Readmissions Have Been Overstated | Health Affairs https://t.co/uDEdK5CULR,,1084647179396907008,1084647179396907008,,,,,,False,en,,False,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,https://twitter.com/stevenmann1964/status/1084647179396907008,,,,
,,2019-01-09 21:58:11,"[0, 234]",,,9,False,"The ""Hospital Readmissions Reduction Program"" was supposed to be the big example of a successful pay-for-performance program.  Well, recent evidence suggests that is is somewhere between useless and harmful.  

https://t.co/CCsEuQFA2d",,1083120777304657927,1083120777304657927,,,,,,False,en,,False,,,,,3,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"[{'id': 961484223998644224, 'id_str': '961484223998644224', 'name': '(student) Dr. Non-trad', 'screen_name': 'doctornontrad', 'location': 'San Francisco, CA', 'description': 'MS1, started MD in 30s @ucsf. formerly: software, mgmt consulting, fulbright, stanford. #MedicareForAll! medicine 4 social transformation #gaymedtwitter he/him', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 648, 'friends_count': 904, 'listed_count': 4, 'created_at': 'Thu Feb 08 06:17:57 +0000 2018', 'favourites_count': 12432, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1951, 'lang': None, 'status': {'created_at': 'Thu May 23 16:09:40 +0000 2019', 'id': 1131593045248397313, 'id_str': '1131593045248397313', 'text': '@stephenossola screaming', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stephenossola', 'name': 'stephen ossola', 'id': 147409758, 'id_str': '147409758', 'indices': [0, 14]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': 1131426214982373376, 'in_reply_to_status_id_str': '1131426214982373376', 'in_reply_to_user_id': 147409758, 'in_reply_to_user_id_str': '147409758', 'in_reply_to_screen_name': 'stephenossola', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1042214617705938944/fxZpZO5G_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1042214617705938944/fxZpZO5G_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/961484223998644224/1552020747', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 619394667, 'id_str': '619394667', 'name': 'AmericanSocialist', 'screen_name': 'Progress__Now', 'location': 'USA', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 86, 'friends_count': 720, 'listed_count': 2, 'created_at': 'Tue Jun 26 18:33:29 +0000 2012', 'favourites_count': 24299, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5855, 'lang': None, 'status': {'created_at': 'Sun May 05 20:05:23 +0000 2019', 'id': 1125129382421508096, 'id_str': '1125129382421508096', 'text': 'RT @MsPackyetti: Reach out to people when they cross your mind.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MsPackyetti', 'name': 'Brittany Packnett', 'id': 239509917, 'id_str': '239509917', 'indices': [3, 15]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun May 05 18:34:52 +0000 2019', 'id': 1125106604456779776, 'id_str': '1125106604456779776', 'text': 'Reach out to people when they cross your mind.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4935, 'favorite_count': 14850, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 4935, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/825028136542822400/nnTfC4C3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/825028136542822400/nnTfC4C3_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 103616908, 'id_str': '103616908', 'name': 'Barbara Lasser', 'screen_name': 'bmclasser', 'location': 'MN ', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 107, 'friends_count': 195, 'listed_count': 6, 'created_at': 'Sun Jan 10 17:15:40 +0000 2010', 'favourites_count': 8834, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21084, 'lang': None, 'status': {'created_at': 'Thu May 23 16:26:27 +0000 2019', 'id': 1131597268799426560, 'id_str': '1131597268799426560', 'text': 'RT @commoncausemn: Why is a good question on MANY bipartisan policies left off the table by @GovTimWalz @melissahortman @paulgazelka &amp; #mnl…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'commoncausemn', 'name': 'Common Cause MN', 'id': 16221373, 'id_str': '16221373', 'indices': [3, 17]}, {'screen_name': 'GovTimWalz', 'name': 'Governor Tim Walz', 'id': 1064603540956565504, 'id_str': '1064603540956565504', 'indices': [92, 103]}, {'screen_name': 'melissahortman', 'name': 'Melissa Hortman', 'id': 159633273, 'id_str': '159633273', 'indices': [104, 119]}, {'screen_name': 'paulgazelka', 'name': 'Paul Gazelka', 'id': 80698005, 'id_str': '80698005', 'indices': [120, 132]}], 'urls': []}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu May 23 16:20:31 +0000 2019', 'id': 1131595773274152960, 'id_str': '1131595773274152960', 'text': 'Why is a good question on MANY bipartisan policies left off the table by @GovTimWalz @melissahortman @paulgazelka &amp;… https://t.co/WToguJz89H', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GovTimWalz', 'name': 'Governor Tim Walz', 'id': 1064603540956565504, 'id_str': '1064603540956565504', 'indices': [73, 84]}, {'screen_name': 'melissahortman', 'name': 'Melissa Hortman', 'id': 159633273, 'id_str': '159633273', 'indices': [85, 100]}, {'screen_name': 'paulgazelka', 'name': 'Paul Gazelka', 'id': 80698005, 'id_str': '80698005', 'indices': [101, 113]}], 'urls': [{'url': 'https://t.co/WToguJz89H', 'expanded_url': 'https://twitter.com/i/web/status/1131595773274152960', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1131594437270953984, 'quoted_status_id_str': '1131594437270953984', 'retweet_count': 3, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': True, 'quoted_status_id': 1131594437270953984, 'quoted_status_id_str': '1131594437270953984', 'retweet_count': 3, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/837014365094178816/mmQdKnzZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/837014365094178816/mmQdKnzZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/103616908/1488394852', 'profile_link_color': 'FF3300', 'profile_sidebar_border_color': '86A4A6', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}]","[648, 86, 107]","['doctornontrad', 'Progress__Now', 'bmclasser']",https://twitter.com/awgaffney/status/1083120777304657927,,,,
