contributors,coordinates,created_at,display_text_range,entities,extended_entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,retweeted,source,truncated,user,permalink,user_mentions,hashtags,author_name,author_followers
,,2017-01-18 20:52:58,"[0, 137]","{'hashtags': [{'text': 'DualEligibles', 'indices': [69, 83]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CMSGov', 'name': 'CMSGov', 'id': 70837868, 'id_str': '70837868', 'indices': [130, 137]}], 'urls': [{'url': 'https://t.co/rUzpJ1FQgu', 'expanded_url': 'http://ow.ly/AdE73088lLG', 'display_url': 'ow.ly/AdE73088lLG', 'indices': [106, 129]}]}",,0,False,Efforts supported by the ACA reduce avoidable hospitalizations among #DualEligibles in nursing facilities https://t.co/rUzpJ1FQgu @CMSGov,,821822714814099456,821822714814099456,,,,,,False,en,,False,,,,,0,False,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,"{'id': 67034699, 'id_str': '67034699', 'name': 'CHCS', 'screen_name': 'CHCShealth', 'location': 'New Jersey', 'description': 'CHCS is a national nonprofit policy center dedicated to improving the health of low-income Americans. #Medicaid #ComplexCare #SDOH #DualEligibles #PopHealth', 'url': 'http://t.co/7y3TpAYMS0', 'entities': {'url': {'urls': [{'url': 'http://t.co/7y3TpAYMS0', 'expanded_url': 'http://www.chcs.org', 'display_url': 'chcs.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6855, 'friends_count': 2476, 'listed_count': 216, 'created_at': 'Wed Aug 19 15:55:48 +0000 2009', 'favourites_count': 2705, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11905, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'A9A5A5', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/878267252918947840/cRymR4EY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/878267252918947840/cRymR4EY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/67034699/1482243898', 'profile_link_color': 'CC592B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/CHCShealth/status/821822714814099456,['CMSGov'],['DualEligibles'],CHCShealth,6855
,,2017-01-18 16:49:06,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nuzzel', 'name': 'Nuzzel', 'id': 106041193, 'id_str': '106041193', 'indices': [129, 136]}], 'urls': [{'url': 'https://t.co/OzPDiaFFTt', 'expanded_url': 'http://nzzl.us/uEClMtj', 'display_url': 'nzzl.us/uEClMtj', 'indices': [101, 124]}]}",,0,False,Avoidable hospitalizations fell ~1/3 (!) among residents in nursing homes/long-term care facilities: https://t.co/OzPDiaFFTt via @nuzzel,,821761344202534912,821761344202534912,,,,,,False,en,,False,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 74304024, 'id_str': '74304024', 'name': 'Mary Ann Roser', 'screen_name': 'maroser', 'location': 'Austin', 'description': 'Longtime American-Statesman medical writer now founder of Roser Prose: Writing/editing/coaching. Loves music, film, books, neuroscience & grungy newsrooms.', 'url': 'https://t.co/eFqWDk7i5T', 'entities': {'url': {'urls': [{'url': 'https://t.co/eFqWDk7i5T', 'expanded_url': 'http://roserprose.com', 'display_url': 'roserprose.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1746, 'friends_count': 1384, 'listed_count': 99, 'created_at': 'Mon Sep 14 23:45:13 +0000 2009', 'favourites_count': 939, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 7292, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/695042411307876354/r-gwc2tU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/695042411307876354/r-gwc2tU_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/maroser/status/821761344202534912,['nuzzel'],[],maroser,1746
,,2017-01-18 13:47:27,"[0, 138]","{'hashtags': [{'text': 'ACA', 'indices': [14, 18]}], 'symbols': [], 'user_mentions': [{'screen_name': 'wordpressdotcom', 'name': 'WordPress.com', 'id': 823905, 'id_str': '823905', 'indices': [122, 138]}], 'urls': [{'url': 'https://t.co/PnkFINBN2q', 'expanded_url': 'https://blog.cms.gov/2017/01/17/data-brief-sharp-reduction-in-avoidable-hospitalizations-among-long-term-care-facility-residents/', 'display_url': 'blog.cms.gov/2017/01/17/dat…', 'indices': [94, 117]}]}",,1,False,"Thanks to the #ACA, sharp reduction in avoidable hospitalizations for nursing home residents. https://t.co/PnkFINBN2q via @wordpressdotcom",,821715631435378688,821715631435378688,,,,,,False,en,,False,,,,,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 3301686931, 'id_str': '3301686931', 'name': 'Jennifer Goldberg', 'screen_name': 'goldberg_ja', 'location': '', 'description': 'Directing Attorney at @justiceinaging, former legal services lawyer, baseball fan, views are my own', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 368, 'friends_count': 385, 'listed_count': 16, 'created_at': 'Thu Jul 30 15:19:15 +0000 2015', 'favourites_count': 1868, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1875, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/626936213795008512/fc7VjsRx_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/626936213795008512/fc7VjsRx_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/goldberg_ja/status/821715631435378688,['wordpressdotcom'],['ACA'],goldberg_ja,368
,,2017-01-17 22:30:03,"[0, 140]","{'hashtags': [{'text': 'Medicare', 'indices': [73, 82]}], 'symbols': [], 'user_mentions': [{'screen_name': 'N_Brennan', 'name': 'Niall Brennan', 'id': 262131093, 'id_str': '262131093', 'indices': [106, 116]}], 'urls': [{'url': 'https://t.co/rT7L1XROvx', 'expanded_url': 'https://blog.cms.gov/2017/01/17/data-brief-sharp-reduction-in-avoidable-hospitalizations-among-long-term-care-facility-residents/', 'display_url': 'blog.cms.gov/2017/01/17/dat…', 'indices': [117, 140]}], 'media': [{'id': 821481916926922757, 'id_str': '821481916926922757', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C2Z9c3fWEAUjFkd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2Z9c3fWEAUjFkd.jpg', 'url': 'https://t.co/QsdomKfFmg', 'display_url': 'pic.twitter.com/QsdomKfFmg', 'expanded_url': 'https://twitter.com/tricia_neuman/status/821484758853152769/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 932, 'h': 605, 'resize': 'fit'}, 'large': {'w': 932, 'h': 605, 'resize': 'fit'}, 'small': {'w': 680, 'h': 441, 'resize': 'fit'}}}]}","{'media': [{'id': 821481916926922757, 'id_str': '821481916926922757', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C2Z9c3fWEAUjFkd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2Z9c3fWEAUjFkd.jpg', 'url': 'https://t.co/QsdomKfFmg', 'display_url': 'pic.twitter.com/QsdomKfFmg', 'expanded_url': 'https://twitter.com/tricia_neuman/status/821484758853152769/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 932, 'h': 605, 'resize': 'fit'}, 'large': {'w': 932, 'h': 605, 'resize': 'fit'}, 'small': {'w': 680, 'h': 441, 'resize': 'fit'}}}]}",5,False,Good news #1:CMS shows ↓ in potentially avoidable hospitalizations among #Medicare nursing home residents @N_Brennan https://t.co/rT7L1XROvx https://t.co/QsdomKfFmg,,821484758853152769,821484758853152769,,,,,,False,en,,False,,,,,8,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 2530754738, 'id_str': '2530754738', 'name': 'Tricia Neuman', 'screen_name': 'tricia_neuman', 'location': 'Washington, DC', 'description': 'Sr VP, Kaiser Family Foundation (@KaiserFamFound), Program on Medicare Policy. Interested in health coverage & care for older adults.  RTs not endorsements.', 'url': 'http://t.co/RzlM5E0agW', 'entities': {'url': {'urls': [{'url': 'http://t.co/RzlM5E0agW', 'expanded_url': 'http://kff.org/person/tricia-neuman/', 'display_url': 'kff.org/person/tricia-…', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4168, 'friends_count': 933, 'listed_count': 141, 'created_at': 'Wed May 28 20:04:49 +0000 2014', 'favourites_count': 1001, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1740, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471745286281256960/8t1qHpZF_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471745286281256960/8t1qHpZF_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2530754738/1520264806', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/tricia_neuman/status/821484758853152769,['N_Brennan'],['Medicare'],tricia_neuman,4168
,,2017-01-12 16:01:50,"[0, 135]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AgEk9awZxT', 'expanded_url': 'http://bit.ly/2hYxsc3', 'display_url': 'bit.ly/2hYxsc3', 'indices': [112, 135]}]}",,0,False,Initiative to Reduce Avoidable Hospitalizations among Nursing Facility Residents – Payment Reform Article — New https://t.co/AgEk9awZxT,,819575119408459776,819575119408459776,,,,,,False,en,,False,,,,,1,False,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,"{'id': 32122412, 'id_str': '32122412', 'name': 'Society for PALTC', 'screen_name': 'AMDApaltc', 'location': 'Columbia, MD', 'description': 'AMDA - The Society for Post-Acute & Long-Term Care Medicine  **Retweets are not necessarily endorsements or opinions of the Society.**', 'url': 'https://t.co/9eo03lQG1e', 'entities': {'url': {'urls': [{'url': 'https://t.co/9eo03lQG1e', 'expanded_url': 'http://www.paltc.org', 'display_url': 'paltc.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2256, 'friends_count': 717, 'listed_count': 85, 'created_at': 'Thu Apr 16 19:30:20 +0000 2009', 'favourites_count': 751, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 12202, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '8F949B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/710819952249339904/Lg2_r-tm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/710819952249339904/Lg2_r-tm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/32122412/1458307558', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '281A1B', 'profile_sidebar_fill_color': 'B42831', 'profile_text_color': 'F5423E', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/AMDApaltc/status/819575119408459776,[],[],AMDApaltc,2256
,,2017-01-11 20:05:01,"[0, 139]","{'hashtags': [{'text': 'MLNMatters', 'indices': [9, 20]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xNWFilziku', 'expanded_url': 'http://go.cms.gov/2if7IUV', 'display_url': 'go.cms.gov/2if7IUV', 'indices': [116, 139]}]}",,0,False,Read the #MLNMatters article on payment model reform to reduce avoidable nursing facility resident hospitalizations https://t.co/xNWFilziku,,819273931525935116,819273931525935116,,,,,,False,en,,False,,,,,2,False,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",False,"{'id': 70837868, 'id_str': '70837868', 'name': 'CMSGov', 'screen_name': 'CMSGov', 'location': 'Baltimore, Maryland', 'description': 'Official Twitter account for the Centers for Medicare & Medicaid Services (CMS). Visit https://t.co/12gWaMygE3 for privacy policy.', 'url': 'https://t.co/G5m5r2aha0', 'entities': {'url': {'urls': [{'url': 'https://t.co/G5m5r2aha0', 'expanded_url': 'http://www.cms.gov', 'display_url': 'cms.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/12gWaMygE3', 'expanded_url': 'https://go.cms.gov/PrivacyPolicy', 'display_url': 'go.cms.gov/PrivacyPolicy', 'indices': [87, 110]}]}}, 'protected': False, 'followers_count': 152812, 'friends_count': 103, 'listed_count': 2392, 'created_at': 'Wed Sep 02 00:51:13 +0000 2009', 'favourites_count': 1128, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 16998, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '031485', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/705884066520805376/mfv7zNmJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/705884066520805376/mfv7zNmJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/70837868/1524569234', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/CMSGov/status/819273931525935116,[],['MLNMatters'],CMSGov,152812
,,2017-01-09 23:55:11,"[0, 135]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AgEk9awZxT', 'expanded_url': 'http://bit.ly/2hYxsc3', 'display_url': 'bit.ly/2hYxsc3', 'indices': [112, 135]}]}",,0,False,Initiative to Reduce Avoidable Hospitalizations among Nursing Facility Residents – Payment Reform Article — New https://t.co/AgEk9awZxT,,818607080437325826,818607080437325826,,,,,,False,en,,False,,,,,1,False,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,"{'id': 32122412, 'id_str': '32122412', 'name': 'Society for PALTC', 'screen_name': 'AMDApaltc', 'location': 'Columbia, MD', 'description': 'AMDA - The Society for Post-Acute & Long-Term Care Medicine  **Retweets are not necessarily endorsements or opinions of the Society.**', 'url': 'https://t.co/9eo03lQG1e', 'entities': {'url': {'urls': [{'url': 'https://t.co/9eo03lQG1e', 'expanded_url': 'http://www.paltc.org', 'display_url': 'paltc.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2256, 'friends_count': 717, 'listed_count': 85, 'created_at': 'Thu Apr 16 19:30:20 +0000 2009', 'favourites_count': 751, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 12202, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '8F949B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/710819952249339904/Lg2_r-tm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/710819952249339904/Lg2_r-tm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/32122412/1458307558', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '281A1B', 'profile_sidebar_fill_color': 'B42831', 'profile_text_color': 'F5423E', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/AMDApaltc/status/818607080437325826,[],[],AMDApaltc,2256
,,2016-12-30 00:22:00,"[0, 137]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3nMW82wgGS', 'expanded_url': 'https://www.linkedin.com/pulse/achieving-quadruple-aim-using-telemedicine-nursing-homes-handler', 'display_url': 'linkedin.com/pulse/achievin…', 'indices': [114, 137]}]}",,0,False,"Achieving the Quadruple Aim: Using Telemedicine in Nursing Homes to Reduce Potentially
Avoidable Hospitalizations
https://t.co/3nMW82wgGS",,814627560776548352,814627560776548352,,,,,,False,en,,False,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,"{'id': 53206785, 'id_str': '53206785', 'name': 'Serrah Linares', 'screen_name': 'SerrahL', 'location': 'Seattle, WA', 'description': 'Tech + Healthcare. Working on #ML and #AI @KenSci #Microsoft ~\n\n🔬 #health, #startups, #history, #travel, #scifi, #sustainability, #pinksocks, #growthhacks', 'url': 'https://t.co/56LO88K88I', 'entities': {'url': {'urls': [{'url': 'https://t.co/56LO88K88I', 'expanded_url': 'https://www.linkedin.com/in/serrahpetermann', 'display_url': 'linkedin.com/in/serrahpeter…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 16946, 'friends_count': 15938, 'listed_count': 373, 'created_at': 'Thu Jul 02 22:18:24 +0000 2009', 'favourites_count': 3583, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4915, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1126857735197216770/rKFtB1bO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1126857735197216770/rKFtB1bO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/53206785/1557932438', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/SerrahL/status/814627560776548352,[],[],SerrahL,16946
,,2016-12-15 23:10:13,"[0, 137]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ff7dosSCBb', 'expanded_url': 'http://ow.ly/dVCb307a6Gs', 'display_url': 'ow.ly/dVCb307a6Gs', 'indices': [114, 137]}]}",,0,False,7 States Have Implemented  Initiative to Reduce Avoidable Hospitalizations among Nursing Facility Residents Info: https://t.co/Ff7dosSCBb,,809536068609572866,809536068609572866,,,,,,False,en,,False,,,,,1,False,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,"{'id': 208147891, 'id_str': '208147891', 'name': 'Medical Society NY', 'screen_name': 'mssnytweet', 'location': 'Westbury, NY', 'description': ""MSSNY is the state's principal non-profit professional organization for physicians with a mission to assure quality healthcare services for all."", 'url': 'http://t.co/xwuFUsiJQk', 'entities': {'url': {'urls': [{'url': 'http://t.co/xwuFUsiJQk', 'expanded_url': 'http://www.mssny.org', 'display_url': 'mssny.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2471, 'friends_count': 1978, 'listed_count': 149, 'created_at': 'Tue Oct 26 18:39:58 +0000 2010', 'favourites_count': 2597, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 9614, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1159612542/MSSNY_Seal_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1159612542/MSSNY_Seal_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/208147891/1500654461', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/mssnytweet/status/809536068609572866,[],[],mssnytweet,2471
,,2016-12-15 23:10:13,"[0, 137]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ilrVSsrqNl', 'expanded_url': 'http://ow.ly/dVCb307a6Gs', 'display_url': 'ow.ly/dVCb307a6Gs', 'indices': [114, 137]}]}",,0,False,7 States Have Implemented  Initiative to Reduce Avoidable Hospitalizations among Nursing Facility Residents Info: https://t.co/ilrVSsrqNl,,809536068609511424,809536068609511424,,,,,,False,en,,False,,,,,0,False,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,"{'id': 3102392980, 'id_str': '3102392980', 'name': 'MSSNY YPS', 'screen_name': 'MSSNY_YPS', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 321, 'friends_count': 732, 'listed_count': 64, 'created_at': 'Sat Mar 21 17:57:58 +0000 2015', 'favourites_count': 326, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5149, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/598545221845155840/Lpv5uayS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/598545221845155840/Lpv5uayS_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",https://twitter.com/MSSNY_YPS/status/809536068609511424,[],[],MSSNY_YPS,321
