,id,permalink,username,text,date,retweets,favorites,hashtags,mentions,geo,keyword
0,1121148992295804928,https://twitter.com/HealthEdIT/status/1121148992295804928,HealthEdIT,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved https:// healthedit.wordpress.com/2019/04/24/lif epak-cr2-defibrillator-reads-ecg-during-chest-compressions-fda-approved-2/ …",2019-04-24 16:28:44,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
1,1118837202367258625,https://twitter.com/Projectus_RAQA/status/1118837202367258625,Projectus_RAQA,Stryker won FDA approval to introduce its LIFEPAK CR2 defibrillator with LIFELINKcentral program manager. http:// j.mp/2XahE66 #medtech #medicaldevices #news,2019-04-18 07:22:30,0.0,0.0,#medtech #medicaldevices #news,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
2,1118596495656222720,https://twitter.com/EisnerSafety/status/1118596495656222720,EisnerSafety,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved | http:// bit.ly/2IAbFnb pic.twitter.com/zlywdFBSCl",2019-04-17 15:26:01,3.0,1.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
3,1118470258740867072,https://twitter.com/lawrenc05559495/status/1118470258740867072,lawrenc05559495,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved https:// healthedit.wordpress.com/2019/04/16/lif epak-cr2-defibrillator-reads-ecg-during-chest-compressions-fda-approved/ … via @HealthEdIT",2019-04-17 07:04:24,0.0,0.0,,@HealthEdIT,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
4,1118366995458732035,https://twitter.com/HealthEdIT/status/1118366995458732035,HealthEdIT,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved https:// healthedit.wordpress.com/2019/04/16/lif epak-cr2-defibrillator-reads-ecg-during-chest-compressions-fda-approved/ …",2019-04-17 00:14:04,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
5,1118338100277719041,https://twitter.com/medicalyoshi/status/1118338100277719041,medicalyoshi,"LIFEPAK CR2 Defibrillator with LIFELINKcentral AED Program Manager , FDA Approved This complete and... https:// tmblr.co/Zqa73x2hbYg9u",2019-04-16 22:19:15,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
6,1118271863958806528,https://twitter.com/HHMexicoCity/status/1118271863958806528,HHMexicoCity,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved http:// dlvr.it/R2xwKs pic.twitter.com/CdDzDZ3H1g",2019-04-16 17:56:03,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
7,1118258025326727168,https://twitter.com/meshincubator/status/1118258025326727168,meshincubator,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved: Stryker won FDA approval to introduce its LIFEPAK CR2 defibrillator with LIFELINKcentral program manager. It was developed by Physio Control, now a… http:// dlvr.it/R2xmnr @medgadget @medtech pic.twitter.com/gO9vwGgQ6d",2019-04-16 17:01:04,0.0,0.0,,@medgadget @medtech,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
8,1118202683133845504,https://twitter.com/ePatientLinx/status/1118202683133845504,ePatientLinx,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved http:// dlvr.it/R2x9sf",2019-04-16 13:21:09,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
9,1118191587371053056,https://twitter.com/primrose_acn/status/1118191587371053056,primrose_acn,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved http:// dlvr.it/R2x2m6 pic.twitter.com/u0XkJdflV2",2019-04-16 12:37:04,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
10,1118153007303155712,https://twitter.com/NukteVivek/status/1118153007303155712,NukteVivek,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved https://www. medgadget.com/2019/04/lifepa k-cr2-defibrillator-reads-ecg-during-chest-compressions-fda-approved.html …",2019-04-16 10:03:45,0.0,1.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
11,1118150457694670849,https://twitter.com/blackskagit/status/1118150457694670849,blackskagit,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved https://www. medgadget.com/2019/04/lifepa k-cr2-defibrillator-reads-ecg-during-chest-compressions-fda-approved.html … #Cardiac",2019-04-16 09:53:38,0.0,0.0,#Cardiac,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
12,1118132170944655360,https://twitter.com/DrDave01/status/1118132170944655360,DrDave01,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved https://www. medgadget.com/2019/04/lifepa k-cr2-defibrillator-reads-ecg-during-chest-compressions-fda-approved.html …",2019-04-16 08:40:58,4.0,4.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
13,1118073477729148928,https://twitter.com/kaushiksejpal1/status/1118073477729148928,kaushiksejpal1,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved https://www. medgadget.com/2019/04/lifepa k-cr2-defibrillator-reads-ecg-during-chest-compressions-fda-approved.html …",2019-04-16 04:47:44,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
14,1117951089935036417,https://twitter.com/ArazyGroup/status/1117951089935036417,ArazyGroup,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved http:// qoo.ly/wsc44",2019-04-15 20:41:25,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
15,1117923762249146368,https://twitter.com/MazenSalama/status/1117923762249146368,MazenSalama,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved - http:// tinyurl.com/y4yn6rum pic.twitter.com/PlKEAF0ZhT",2019-04-15 18:52:49,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
16,1117909473719226368,https://twitter.com/CTRLhlth/status/1117909473719226368,CTRLhlth,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved https:// ctrlh.co/2Ilxbg1 /via @MedGadget pic.twitter.com/mUeOXj8yLd",2019-04-15 17:56:02,0.0,0.0,,@MedGadget,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
17,1117908659743232002,https://twitter.com/MazenSalama/status/1117908659743232002,MazenSalama,"LIFEPAK CR2 Defibrillator Reads ECG During Chest Compressions, FDA Approved - http:// tinyurl.com/y2gnq5fq pic.twitter.com/LFfhpJGVfI",2019-04-15 17:52:48,0.0,0.0,,,,fda%20lifevest%20OR%20cardioverter%20OR%20defibrillator
