contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,truncated,user,retweeters,rt_follower_counts,rt_names,permalink,user_mentions,hashtags,author_name,author_followers
,,2018-02-08 21:29:13,"[0, 150]","{'hashtags': [{'text': 'superbugs', 'indices': [132, 142]}, {'text': 'scopes', 'indices': [143, 150]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bdtK7pZa2P', 'expanded_url': 'https://hubs.ly/H09XKjk0', 'display_url': 'hubs.ly/H09XKjk0', 'indices': [108, 131]}]}",0,False,Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication - Updated Design and Labeling Cleared https://t.co/bdtK7pZa2P #superbugs #scopes,,961713555232915456,961713555232915456,,,,,,False,en,,False,0,False,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",False,"{'id': 358142191, 'id_str': '358142191', 'name': 'Thornton Law Firm', 'screen_name': 'ThorntonFirm', 'location': 'Massachusetts, USA', 'description': ""Thornton Law Firm LLP is New England's largest plaintiff-side law firm. Follow our followers; no DMs. https://t.co/LItMKCzdSu"", 'url': 'http://t.co/pQLO7eGaPF', 'entities': {'url': {'urls': [{'url': 'http://t.co/pQLO7eGaPF', 'expanded_url': 'http://www.tenlaw.com', 'display_url': 'tenlaw.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/LItMKCzdSu', 'expanded_url': 'http://www.tenlaw.com/disclaimer/', 'display_url': 'tenlaw.com/disclaimer/', 'indices': [102, 125]}]}}, 'protected': False, 'followers_count': 2693, 'friends_count': 2506, 'listed_count': 125, 'created_at': 'Fri Aug 19 13:04:39 +0000 2011', 'favourites_count': 306, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9672, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/638430881229721600/SYdXPv56_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/638430881229721600/SYdXPv56_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/358142191/1463603379', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/ThorntonFirm/status/961713555232915456,[],"['scopes', 'superbugs']",ThorntonFirm,2693
,,2018-02-08 21:15:12,"[0, 127]","{'hashtags': [{'text': 'MedicalDevice', 'indices': [113, 127]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9PcYUK6QE3', 'expanded_url': 'https://go.usa.gov/xnHC9', 'display_url': 'go.usa.gov/xnHC9', 'indices': [89, 112]}]}",0,False,FDA Safety Communication: Updated Status of Pentax Medical Duodenoscope Model ED-3490TK- https://t.co/9PcYUK6QE3 #MedicalDevice,,961710026283978752,961710026283978752,,,,,,False,en,,False,0,False,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,"{'id': 66367559, 'id_str': '66367559', 'name': 'FDA/CDRH Industry', 'screen_name': 'FDAcdrhIndustry', 'location': 'Silver Spring, MD', 'description': 'This is the archived account of @FDACDRHIndustry. Follow us at @FDADeviceInfo for the latest on medical device & radiation-emitting products info from the FDA.', 'url': 'http://t.co/IlOtR68BnU', 'entities': {'url': {'urls': [{'url': 'http://t.co/IlOtR68BnU', 'expanded_url': 'http://www.fda.gov/MedicalDevices/NewsEvents/ucm177150.htm', 'display_url': 'fda.gov/MedicalDevices…', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 41585, 'friends_count': 200, 'listed_count': 818, 'created_at': 'Mon Aug 17 14:35:56 +0000 2009', 'favourites_count': 151, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 3458, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4660A6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/773215176866824192/Pg2FG-Fs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/773215176866824192/Pg2FG-Fs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66367559/1556035592', 'profile_link_color': '0000FF', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'C9D2EE', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/FDAcdrhIndustry/status/961710026283978752,[],['MedicalDevice'],FDAcdrhIndustry,41585
,,2018-02-08 03:18:55,"[0, 173]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rs5Lw5dvOX', 'expanded_url': 'https://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm595788.htm', 'display_url': 'fda.gov/Safety/MedWatc…', 'indices': [109, 132]}, {'url': 'https://t.co/EyH9TcZvOz', 'expanded_url': 'https://www.lfm-hcs.com/2017/12/a-duodenoscope-has-been-linked-to-probable-transmission-of-a-colistin-resistant-superbug/', 'display_url': 'lfm-hcs.com/2017/12/a-duod…', 'indices': [150, 173]}]}",0,False,Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication -  Updated Design and Labeling Cleared https://t.co/rs5Lw5dvOX -&gt; must read: https://t.co/EyH9TcZvOz,,961439170530103297,961439170530103297,,,,,,False,en,,True,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 20404279, 'id_str': '20404279', 'name': 'LF Muscarella PhD', 'screen_name': 'MuskiePhD', 'location': 'Philadelphia PA', 'description': 'Independent, nationally recognized hospital safety analyst, expert. Specializes in superbugs, devices, causes of hospital infections: https://t.co/4pU73dMk4v', 'url': 'https://t.co/o35ssrm7ka', 'entities': {'url': {'urls': [{'url': 'https://t.co/o35ssrm7ka', 'expanded_url': 'http://www.LFM-HCS.com', 'display_url': 'LFM-HCS.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/4pU73dMk4v', 'expanded_url': 'http://tinyurl.com/gvfysdj', 'display_url': 'tinyurl.com/gvfysdj', 'indices': [134, 157]}]}}, 'protected': False, 'followers_count': 558, 'friends_count': 858, 'listed_count': 24, 'created_at': 'Mon Feb 09 00:32:56 +0000 2009', 'favourites_count': 1552, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 6762, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/948358307533729792/sTDnk18t_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/948358307533729792/sTDnk18t_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/20404279/1471368158', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/MuskiePhD/status/961439170530103297,[],[],MuskiePhD,558
,,2018-02-07 22:43:21,"[0, 132]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/o2vXJgzrtr', 'expanded_url': 'https://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm595788.htm', 'display_url': 'fda.gov/Safety/MedWatc…', 'indices': [109, 132]}]}",0,False,Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication -  Updated Design and Labeling Cleared https://t.co/o2vXJgzrtr,,961369823363108864,961369823363108864,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 251215519, 'id_str': '251215519', 'name': 'Jason Miller', 'screen_name': 'curecancer165', 'location': 'USA', 'description': 'I pledge allegiance to the flag of the United States of America...', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1682, 'friends_count': 1278, 'listed_count': 48, 'created_at': 'Sat Feb 12 17:42:48 +0000 2011', 'favourites_count': 601, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 39932, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1040986416363257856/e_cKJL7Y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1040986416363257856/e_cKJL7Y_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/251215519/1537025947', 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/curecancer165/status/961369823363108864,[],[],curecancer165,1682
,,2018-02-07 17:31:32,"[0, 132]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BsfYQDgajz', 'expanded_url': 'http://redlegagenda.com/2018/02/07/pentax-medical-duodenoscope-model-ed-3490tk-fda-safety-communication-updated-design-and-labeling-cleared/', 'display_url': 'redlegagenda.com/2018/02/07/pen…', 'indices': [109, 132]}]}",0,False,Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication – Updated Design and Labeling Cleared: https://t.co/BsfYQDgajz,,961291351311749120,961291351311749120,,,,,,False,en,,False,0,False,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",False,"{'id': 3210391589, 'id_str': '3210391589', 'name': 'Robert H Butler', 'screen_name': 'redlegagenda', 'location': 'Port Jervis, NY', 'description': '', 'url': 'http://t.co/ADajEiYdQi', 'entities': {'url': {'urls': [{'url': 'http://t.co/ADajEiYdQi', 'expanded_url': 'http://redlegagenda.com', 'display_url': 'redlegagenda.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 30, 'friends_count': 124, 'listed_count': 9, 'created_at': 'Mon Apr 27 00:56:35 +0000 2015', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 48830, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/592494333615439872/PAbNKOSi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/592494333615439872/PAbNKOSi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3210391589/1438911509', 'profile_link_color': '9266CC', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/redlegagenda/status/961291351311749120,[],[],redlegagenda,30
,,2018-02-07 17:30:15,"[0, 132]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/c9j3PtsCwn', 'expanded_url': 'http://zpr.io/nafJZ', 'display_url': 'zpr.io/nafJZ', 'indices': [109, 132]}]}",0,False,"Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication -  Updated Design and Labeling Cleared
https://t.co/c9j3PtsCwn",,961291025376600064,961291025376600064,,,,,,False,en,,False,0,False,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",False,"{'id': 2844414692, 'id_str': '2844414692', 'name': 'Labofine', 'screen_name': 'tw_labofine', 'location': 'Montréal, Québec', 'description': 'Labofine is a government-accredited analytical laboratory testing services provider for a broad range of industrial, institutional and governmental agencies.', 'url': 'https://t.co/CWhqiMKeTC', 'entities': {'url': {'urls': [{'url': 'https://t.co/CWhqiMKeTC', 'expanded_url': 'http://www.labofine.com/', 'display_url': 'labofine.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 152, 'friends_count': 479, 'listed_count': 7, 'created_at': 'Tue Oct 07 19:21:46 +0000 2014', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5538, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/705056359520178177/V0QuqjgW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/705056359520178177/V0QuqjgW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2844414692/1456933548', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/tw_labofine/status/961291025376600064,[],[],tw_labofine,152
,,2018-02-07 17:28:33,"[0, 133]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/afjYFcIENj', 'expanded_url': 'https://www.drugs.com/fda/pentax-medical-duodenoscope-model-ed-3490tk-fda-safety-communication-updated-design-labeling-cleared-14119.html?utm_source=ddc&utm_medium=rss&ut', 'display_url': 'drugs.com/fda/pentax-med…', 'indices': [110, 133]}]}",0,False,"Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication -  Updated Design and Labeling Cleared, https://t.co/afjYFcIENj",,961290599851839489,961290599851839489,,,,,,False,en,,False,0,False,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",False,"{'id': 2897742313, 'id_str': '2897742313', 'name': 'SafetyRecalls.org', 'screen_name': 'Safety_Recalls', 'location': 'San Diego, CA', 'description': 'Promoting a safer consumer market and encouraging manufacturer accountability by communicating consumer product risks and recall alerts.', 'url': 'http://t.co/hNHtAMKbiK', 'entities': {'url': {'urls': [{'url': 'http://t.co/hNHtAMKbiK', 'expanded_url': 'http://fb.com/safetyrecalls.org', 'display_url': 'fb.com/safetyrecalls.…', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 777, 'friends_count': 851, 'listed_count': 26, 'created_at': 'Wed Nov 12 16:21:19 +0000 2014', 'favourites_count': 255, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 37217, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/532570395191173120/Zsb2or8J_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/532570395191173120/Zsb2or8J_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2897742313/1432247032', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/Safety_Recalls/status/961290599851839489,[],[],Safety_Recalls,777
,,2018-02-07 16:40:05,"[0, 136]","{'hashtags': [{'text': 'FDA', 'indices': [132, 136]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Hrkol6t0JD', 'expanded_url': 'http://dlvr.it/QFQ4K2', 'display_url': 'dlvr.it/QFQ4K2', 'indices': [108, 131]}]}",0,False,Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication - Updated Design and Labeling Cleared https://t.co/Hrkol6t0JD #FDA,,961278401137975296,961278401137975296,,,,,,False,en,,False,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,"{'id': 415792158, 'id_str': '415792158', 'name': 'Cynthia Roxbury', 'screen_name': 'HealthAlrts', 'location': '', 'description': 'Bringing you #health alerts that directly affect you, your loved ones and everyone you know. #SocialGood is chicken soup for Humanity. Proud Member of #KESocial', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3852, 'friends_count': 3836, 'listed_count': 391, 'created_at': 'Fri Nov 18 20:35:44 +0000 2011', 'favourites_count': 36, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 46798, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DD2E44', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/578361010072854528/YQp5akEJ_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/578361010072854528/YQp5akEJ_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/415792158/1426726593', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/HealthAlrts/status/961278401137975296,[],['FDA'],HealthAlrts,3852
,,2018-02-07 16:40:04,"[0, 131]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RHFwnoZH0a', 'expanded_url': 'http://dlvr.it/QFQ4H4', 'display_url': 'dlvr.it/QFQ4H4', 'indices': [108, 131]}]}",0,False,Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication - Updated Design and Labeling Cleared https://t.co/RHFwnoZH0a,,961278397786697728,961278397786697728,,,,,,False,en,,False,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,"{'id': 30036913, 'id_str': '30036913', 'name': 'Christian Hartman, PharmD, MBA', 'screen_name': 'HospitalPharmD', 'location': 'Boston, MA ', 'description': 'Founder Medication Safety Officer Society; Vice President, Innovation - Wolters Kluwer Health @hospitalpharmd @chrishartman @ptsafetysource', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 23957, 'friends_count': 7604, 'listed_count': 318, 'created_at': 'Thu Apr 09 18:28:27 +0000 2009', 'favourites_count': 65, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 8105, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'D5102C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3711290329/af7acb7a7591bc7eee78d624b92b980e_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3711290329/af7acb7a7591bc7eee78d624b92b980e_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/HospitalPharmD/status/961278397786697728,[],[],HospitalPharmD,23957
,,2018-02-07 16:40:04,"[0, 131]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/211wROpoIy', 'expanded_url': 'http://dlvr.it/QFQ4Hh', 'display_url': 'dlvr.it/QFQ4Hh', 'indices': [108, 131]}]}",0,False,Pentax Medical Duodenoscope Model ED-3490TK: FDA Safety Communication - Updated Design and Labeling Cleared https://t.co/211wROpoIy,,961278397253996544,961278397253996544,,,,,,False,en,,False,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,"{'id': 365563847, 'id_str': '365563847', 'name': 'Pharm A Save Monroe', 'screen_name': 'Pharm_A_Save', 'location': 'Monroe, WA', 'description': 'Locally owned & operated Independent Pharmacy-100 years. We are a full pharmacy w/ Medical Equipment & Supplies. Accredited for Medicare/Medicaid billing', 'url': 'http://t.co/s6uklSLleJ', 'entities': {'url': {'urls': [{'url': 'http://t.co/s6uklSLleJ', 'expanded_url': 'http://pharmasavemonroe.com', 'display_url': 'pharmasavemonroe.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 143, 'friends_count': 192, 'listed_count': 18, 'created_at': 'Wed Aug 31 17:04:11 +0000 2011', 'favourites_count': 122, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3099, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/571442423927029760/EnK94Sg0_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/571442423927029760/EnK94Sg0_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/365563847/1510256419', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/Pharm_A_Save/status/961278397253996544,[],[],Pharm_A_Save,143
