contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,truncated,user,retweeters,rt_follower_counts,rt_names,permalink,user_mentions,hashtags,author_name,author_followers
,,2017-04-20 22:21:34,"[0, 139]","{'hashtags': [{'text': 'POTSprobs', 'indices': [84, 94]}, {'text': 'Dysautonomia', 'indices': [95, 108]}, {'text': 'POTS', 'indices': [109, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VOneWli2Cm', 'expanded_url': 'http://www.empr.com/safety-alerts-and-recalls/transvascular-autonomic-modulation-tvam-angioplasty/article/643188/', 'display_url': 'empr.com/safety-alerts-…', 'indices': [116, 139]}]}",0,False,"FDA:not approved balloon angioplasty devices for treatment of autonomic dysfunction
#POTSprobs #Dysautonomia #POTS 
https://t.co/VOneWli2Cm",,855184693293199366,855184693293199366,,,,,,False,en,"{'id': 'c783883e2edd7454', 'url': 'https://api.twitter.com/1.1/geo/id/c783883e2edd7454.json', 'place_type': 'city', 'name': 'West Haven', 'full_name': 'West Haven, CT', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-72.994697, 41.233074], [-72.919497, 41.233074], [-72.919497, 41.313267], [-72.994697, 41.313267]]]}, 'attributes': {}}",False,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,"{'id': 29833528, 'id_str': '29833528', 'name': 'Maria Mongillo', 'screen_name': 'NurseMaria', 'location': 'West Haven, CT', 'description': 'Registered Nurse, Feline Mom, Future Trophy Wife; ENGAGED💍 to @bassistvin! #POTS #Dysautonomia #Neuropathy #Lupus #MMD #DM2 #NOH #Dystonia', 'url': 'https://t.co/q2KkJMUSpJ', 'entities': {'url': {'urls': [{'url': 'https://t.co/q2KkJMUSpJ', 'expanded_url': 'https://plus.google.com/u/0/114226853938341304891/posts', 'display_url': 'plus.google.com/u/0/1142268539…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 882, 'friends_count': 3196, 'listed_count': 61, 'created_at': 'Wed Apr 08 21:57:54 +0000 2009', 'favourites_count': 3499, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4211, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0082A6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1129541320857464834/o9JDQ2T1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1129541320857464834/o9JDQ2T1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/29833528/1356561853', 'profile_link_color': 'FC0303', 'profile_sidebar_border_color': 'CDE784', 'profile_sidebar_fill_color': '759E58', 'profile_text_color': '055D8D', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/NurseMaria/status/855184693293199366,[],"['Dysautonomia', 'POTS', 'POTSprobs']",NurseMaria,882
,,2017-04-03 15:14:51,"[0, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VccLFHE7Nc', 'expanded_url': 'http://meshlawsuitclaim.com/latest-mesh-implant-news/', 'display_url': 'meshlawsuitclaim.com/latest-mesh-im…', 'indices': [115, 138]}]}",0,False,Balloon angioplasty devices to treat autonomic dysfunction: FDA Safety Communication - FDA concern over experiment https://t.co/VccLFHE7Nc,,848916712720347136,848916712720347136,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 836686704727715840, 'id_str': '836686704727715840', 'name': 'Mesh Lawsuit Claims', 'screen_name': 'Mesh_Claims', 'location': 'United States', 'description': 'Medical Claims, Hernia, Pelvic #Transvaginal #malpractice #MedicalDeviceRecall #HerniaMesh #Physiomesh #BladderSling #surgicalmesh Promoting affiliate products.', 'url': 'https://t.co/ADoce8jyaP', 'entities': {'url': {'urls': [{'url': 'https://t.co/ADoce8jyaP', 'expanded_url': 'http://meshlawsuitclaim.com/', 'display_url': 'meshlawsuitclaim.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3025, 'friends_count': 4280, 'listed_count': 14, 'created_at': 'Tue Feb 28 21:17:10 +0000 2017', 'favourites_count': 2549, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4483, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/836692818806571008/F2wiI7kj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/836692818806571008/F2wiI7kj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/836686704727715840/1488319361', 'profile_link_color': '336699', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/Mesh_Claims/status/848916712720347136,[],[],Mesh_Claims,3025
,,2017-03-26 03:13:08,"[0, 133]","{'hashtags': [{'text': 'FDA', 'indices': [129, 133]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CYjj72Rs4G', 'expanded_url': 'http://dlvr.it/Nk7ZYj', 'display_url': 'dlvr.it/Nk7ZYj', 'indices': [105, 128]}]}",0,False,Balloon angioplasty devices to treat autonomic dysfunction: FDA Safety Communication - FDA concern over… https://t.co/CYjj72Rs4G #FDA,,845835986185572352,845835986185572352,,,,,,False,en,,False,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,"{'id': 415792158, 'id_str': '415792158', 'name': 'Cynthia Roxbury', 'screen_name': 'HealthAlrts', 'location': '', 'description': 'Bringing you #health alerts that directly affect you, your loved ones and everyone you know. #SocialGood is chicken soup for Humanity. Proud Member of #KESocial', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3852, 'friends_count': 3836, 'listed_count': 391, 'created_at': 'Fri Nov 18 20:35:44 +0000 2011', 'favourites_count': 36, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 46798, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DD2E44', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/578361010072854528/YQp5akEJ_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/578361010072854528/YQp5akEJ_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/415792158/1426726593', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/HealthAlrts/status/845835986185572352,[],['FDA'],HealthAlrts,3852
,,2017-03-24 15:45:59,"[0, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VccLFHE7Nc', 'expanded_url': 'http://meshlawsuitclaim.com/latest-mesh-implant-news/', 'display_url': 'meshlawsuitclaim.com/latest-mesh-im…', 'indices': [115, 138]}]}",0,False,Balloon angioplasty devices to treat autonomic dysfunction: FDA Safety Communication - FDA concern over experiment https://t.co/VccLFHE7Nc,,845300669854699521,845300669854699521,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 836686704727715840, 'id_str': '836686704727715840', 'name': 'Mesh Lawsuit Claims', 'screen_name': 'Mesh_Claims', 'location': 'United States', 'description': 'Medical Claims, Hernia, Pelvic #Transvaginal #malpractice #MedicalDeviceRecall #HerniaMesh #Physiomesh #BladderSling #surgicalmesh Promoting affiliate products.', 'url': 'https://t.co/ADoce8jyaP', 'entities': {'url': {'urls': [{'url': 'https://t.co/ADoce8jyaP', 'expanded_url': 'http://meshlawsuitclaim.com/', 'display_url': 'meshlawsuitclaim.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3025, 'friends_count': 4280, 'listed_count': 14, 'created_at': 'Tue Feb 28 21:17:10 +0000 2017', 'favourites_count': 2549, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4483, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/836692818806571008/F2wiI7kj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/836692818806571008/F2wiI7kj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/836686704727715840/1488319361', 'profile_link_color': '336699', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/Mesh_Claims/status/845300669854699521,[],[],Mesh_Claims,3025
,,2017-03-20 03:10:47,"[0, 133]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8XVjoDEbGi', 'expanded_url': 'https://www.fda.gov:80/FDAgov/MedicalDevices/Safety/AlertsandNotices/ucm545286.htm', 'display_url': 'fda.gov/FDAgov/Medical…', 'indices': [110, 133]}]}",0,False,FDA concern over experimental procedures that use balloon angioplasty devices to treat autonomic dysfunction: https://t.co/8XVjoDEbGi,,843661065464426496,843661065464426496,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 117354973, 'id_str': '117354973', 'name': 'Ketan MUNJANI', 'screen_name': 'ketan_munjani', 'location': 'Ahmedabad', 'description': 'Exporter of Single use Medical devices from India Medical disposable,  surgical, healthcare,  hospital products  IV cannula,  catheter, tubes,  Infusion set', 'url': 'https://t.co/8hO0HXyMjT', 'entities': {'url': {'urls': [{'url': 'https://t.co/8hO0HXyMjT', 'expanded_url': 'https://about.me/ketanmunjani', 'display_url': 'about.me/ketanmunjani', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 187, 'friends_count': 84, 'listed_count': 3, 'created_at': 'Thu Feb 25 09:14:57 +0000 2010', 'favourites_count': 396, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 431, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'DADDC0', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1068405711909122048/vbgVTh91_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1068405711909122048/vbgVTh91_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/117354973/1450497350', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': 'E2EAEF', 'profile_sidebar_fill_color': 'E2EAEF', 'profile_text_color': '877F63', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/ketan_munjani/status/843661065464426496,[],[],ketan_munjani,187
,,2017-03-18 14:00:01,"[0, 139]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gQx9v2zdiG', 'expanded_url': 'http://www.SafetyAlertRegistry.com/alerts/10043?from=twitter', 'display_url': 'SafetyAlertRegistry.com/alerts/10043?f…', 'indices': [116, 139]}]}",0,False,Balloon angioplasty devices to treat autonomic dysfunction: FDA Safety Communication - FDA concern over experi... - https://t.co/gQx9v2zdiG,,843099675469254657,843099675469254657,,,,,,False,en,,False,0,False,"<a href=""http://www.safetyalertregistry.com"" rel=""nofollow"">SafetyAlertReg</a>",False,"{'id': 1601339364, 'id_str': '1601339364', 'name': 'Safety Alerts', 'screen_name': 'SafetyAlertReg', 'location': '', 'description': 'FDA alerts for Healthcare Professionals. Visit http://t.co/HVRungDVOH to receive alerts for other specialties.', 'url': 'http://t.co/7J7wZBgFaR', 'entities': {'url': {'urls': [{'url': 'http://t.co/7J7wZBgFaR', 'expanded_url': 'http://www.SafetyAlertRegistry.com', 'display_url': 'SafetyAlertRegistry.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'http://t.co/HVRungDVOH', 'expanded_url': 'http://SafetyAlertRegistry.com', 'display_url': 'SafetyAlertRegistry.com', 'indices': [47, 69]}]}}, 'protected': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Wed Jul 17 16:44:19 +0000 2013', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 150, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000147937030/43c33ebba6e3de449fb3c5a5d65e472d_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000147937030/43c33ebba6e3de449fb3c5a5d65e472d_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/SafetyAlertReg/status/843099675469254657,[],[],SafetyAlertReg,0
,,2017-03-18 03:16:06,"[0, 128]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EenjC4hKLy', 'expanded_url': 'http://dlvr.it/Nfj8VF', 'display_url': 'dlvr.it/Nfj8VF', 'indices': [105, 128]}]}",0,False,Balloon angioplasty devices to treat autonomic dysfunction: FDA Safety Communication - FDA concern over… https://t.co/EenjC4hKLy,,842937628706058240,842937628706058240,,,,,,False,en,,False,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,"{'id': 768483895327256576, 'id_str': '768483895327256576', 'name': 'Gmpviolations', 'screen_name': 'gmpviolations', 'location': '', 'description': '', 'url': 'https://t.co/wKarHAj7lq', 'entities': {'url': {'urls': [{'url': 'https://t.co/wKarHAj7lq', 'expanded_url': 'http://www.gmpviolations.com', 'display_url': 'gmpviolations.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Wed Aug 24 16:23:33 +0000 2016', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 469, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/gmpviolations/status/842937628706058240,[],[],gmpviolations,1
,,2017-03-18 03:16:04,"[0, 128]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Q2mwjtsUhz', 'expanded_url': 'http://dlvr.it/Nfj8K5', 'display_url': 'dlvr.it/Nfj8K5', 'indices': [105, 128]}]}",0,False,Balloon angioplasty devices to treat autonomic dysfunction: FDA Safety Communication - FDA concern over… https://t.co/Q2mwjtsUhz,,842937621265358848,842937621265358848,,,,,,False,en,,False,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,"{'id': 112839082, 'id_str': '112839082', 'name': 'Chad Allen MRI', 'screen_name': 'MEDDEVCHAD', 'location': 'Wisconsin', 'description': '', 'url': 'http://t.co/q7ddIIVm1m', 'entities': {'url': {'urls': [{'url': 'http://t.co/q7ddIIVm1m', 'expanded_url': 'http://www.mrjvl.com', 'display_url': 'mrjvl.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 249, 'friends_count': 542, 'listed_count': 11, 'created_at': 'Tue Feb 09 21:46:03 +0000 2010', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6097, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/516662008414883840/ZxHR2iT4_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/516662008414883840/ZxHR2iT4_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/112839082/1412016858', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/MEDDEVCHAD/status/842937621265358848,[],[],MEDDEVCHAD,249
,,2017-03-18 03:16:04,"[0, 128]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lDs5RsWKfl', 'expanded_url': 'http://dlvr.it/Nfj8Jf', 'display_url': 'dlvr.it/Nfj8Jf', 'indices': [105, 128]}]}",0,False,Balloon angioplasty devices to treat autonomic dysfunction: FDA Safety Communication - FDA concern over… https://t.co/lDs5RsWKfl,,842937620569120768,842937620569120768,,,,,,False,en,,False,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,"{'id': 30036913, 'id_str': '30036913', 'name': 'Christian Hartman, PharmD, MBA', 'screen_name': 'HospitalPharmD', 'location': 'Boston, MA ', 'description': 'Founder Medication Safety Officer Society; Vice President, Innovation - Wolters Kluwer Health @hospitalpharmd @chrishartman @ptsafetysource', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 23957, 'friends_count': 7604, 'listed_count': 318, 'created_at': 'Thu Apr 09 18:28:27 +0000 2009', 'favourites_count': 65, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 8105, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'D5102C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3711290329/af7acb7a7591bc7eee78d624b92b980e_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3711290329/af7acb7a7591bc7eee78d624b92b980e_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/HospitalPharmD/status/842937620569120768,[],[],HospitalPharmD,23957
,,2017-03-18 03:16:03,"[0, 128]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/aOoWcEYb3k', 'expanded_url': 'http://dlvr.it/Nfj8Fh', 'display_url': 'dlvr.it/Nfj8Fh', 'indices': [105, 128]}]}",0,False,Balloon angioplasty devices to treat autonomic dysfunction: FDA Safety Communication - FDA concern over… https://t.co/aOoWcEYb3k,,842937616429285377,842937616429285377,,,,,,False,en,,False,0,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,"{'id': 365563847, 'id_str': '365563847', 'name': 'Pharm A Save Monroe', 'screen_name': 'Pharm_A_Save', 'location': 'Monroe, WA', 'description': 'Locally owned & operated Independent Pharmacy-100 years. We are a full pharmacy w/ Medical Equipment & Supplies. Accredited for Medicare/Medicaid billing', 'url': 'http://t.co/s6uklSLleJ', 'entities': {'url': {'urls': [{'url': 'http://t.co/s6uklSLleJ', 'expanded_url': 'http://pharmasavemonroe.com', 'display_url': 'pharmasavemonroe.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 143, 'friends_count': 192, 'listed_count': 18, 'created_at': 'Wed Aug 31 17:04:11 +0000 2011', 'favourites_count': 122, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3099, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/571442423927029760/EnK94Sg0_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/571442423927029760/EnK94Sg0_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/365563847/1510256419', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/Pharm_A_Save/status/842937616429285377,[],[],Pharm_A_Save,143
