contributors,coordinates,created_at,display_text_range,entities,extended_entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,truncated,user,retweeters,rt_follower_counts,rt_names,permalink,user_mentions,hashtags,author_name,author_followers
,,2019-05-29 04:19:21,"[0, 103]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Nrz05ChW40', 'expanded_url': 'https://wokeamerican.net/the-fda-warns-against-injectable-silicone-for-body-contouring-and-enhancement/', 'display_url': 'wokeamerican.net/the-fda-warns-…', 'indices': [80, 103]}], 'media': [{'id': 1133588610169675776, 'id_str': '1133588610169675776', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/D7tQ1b6XoAAkcFh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D7tQ1b6XoAAkcFh.jpg', 'url': 'https://t.co/YiPKOU51mK', 'display_url': 'pic.twitter.com/YiPKOU51mK', 'expanded_url': 'https://twitter.com/Thewokeamerican/status/1133588614263316482/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}","{'media': [{'id': 1133588610169675776, 'id_str': '1133588610169675776', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/D7tQ1b6XoAAkcFh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D7tQ1b6XoAAkcFh.jpg', 'url': 'https://t.co/YiPKOU51mK', 'display_url': 'pic.twitter.com/YiPKOU51mK', 'expanded_url': 'https://twitter.com/Thewokeamerican/status/1133588614263316482/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",0,False,The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement - https://t.co/Nrz05ChW40 https://t.co/YiPKOU51mK,,1133588614263316482,1133588614263316482,,,,,,False,en,,False,0,False,"<a href=""https://www.thewokeamerican.com"" rel=""nofollow"">The Woke American</a>",False,"{'id': 905068709756243969, 'id_str': '905068709756243969', 'name': 'The Woke American', 'screen_name': 'Thewokeamerican', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 57, 'friends_count': 14, 'listed_count': 0, 'created_at': 'Tue Sep 05 14:02:50 +0000 2017', 'favourites_count': 4, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2287, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/916287402884218880/KsWEWlYJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/916287402884218880/KsWEWlYJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/905068709756243969/1507294840', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/Thewokeamerican/status/1133588614263316482,[],[],Thewokeamerican,57
,,2018-12-16 08:43:10,"[0, 128]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [21, 29]}], 'urls': [{'url': 'https://t.co/X4m9m88kpH', 'expanded_url': 'http://youtu.be/z5cBhVta79A?a', 'display_url': 'youtu.be/z5cBhVta79A?a', 'indices': [39, 62]}]}",,0,False,I added a video to a @YouTube playlist https://t.co/X4m9m88kpH The FDA Warns Against Injectable Silicone for Body Contouring and,,1074223395875766272,1074223395875766272,,,,,,False,en,,False,0,False,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",False,"{'id': 17897350, 'id_str': '17897350', 'name': 'Simply Mary', 'screen_name': 'mysimplymary', 'location': 'Phoenix, AZ USA', 'description': 'PodCast Host \nSinger/Songwriter Musician\nHelping Artists Explore Free! https://t.co/jIZzbd2Eqb  Battling #BreastImplantIllness #ExplantSurgery 2-12-19', 'url': 'https://t.co/jIZzbd2Eqb', 'entities': {'url': {'urls': [{'url': 'https://t.co/jIZzbd2Eqb', 'expanded_url': 'http://simplymarymusic.com', 'display_url': 'simplymarymusic.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/jIZzbd2Eqb', 'expanded_url': 'http://simplymarymusic.com', 'display_url': 'simplymarymusic.com', 'indices': [71, 94]}]}}, 'protected': False, 'followers_count': 20442, 'friends_count': 34345, 'listed_count': 289, 'created_at': 'Fri Dec 05 13:53:38 +0000 2008', 'favourites_count': 5362, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 15220, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9266CC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1130917591344603136/lZPBggZE_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1130917591344603136/lZPBggZE_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17897350/1558466897', 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/mysimplymary/status/1074223395875766272,['YouTube'],[],mysimplymary,20442
,,2018-07-08 17:43:38,"[0, 101]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QNdKwnZvTE', 'expanded_url': 'https://www.fda.gov/forconsumers/consumerupdates/ucm584567.htm', 'display_url': 'fda.gov/forconsumers/c…', 'indices': [78, 101]}]}",,0,False,The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement https://t.co/QNdKwnZvTE,,1016014962593026048,1016014962593026048,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 1008916678376345602, 'id_str': '1008916678376345602', 'name': 'Rasoul Tavakolikia', 'screen_name': 'tavakolikia', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 1, 'listed_count': 0, 'created_at': 'Tue Jun 19 03:37:35 +0000 2018', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/tavakolikia/status/1016014962593026048,[],[],tavakolikia,0
,,2018-04-04 17:52:43,"[0, 101]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZANTZvej7v', 'expanded_url': 'https://www.fda.gov/ForConsumers/ConsumerUpdates/ucm584567.htm', 'display_url': 'fda.gov/ForConsumers/C…', 'indices': [78, 101]}]}",,0,False,The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement https://t.co/ZANTZvej7v,,981590403395842049,981590403395842049,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 264184326, 'id_str': '264184326', 'name': 'Mary Stockton-Fletch', 'screen_name': 'marymactwit', 'location': 'Mississauga, Ontario CANADA', 'description': 'Luv connecting with family and friends...pop in and catch up! xo', 'url': 'https://t.co/Yhq5zUn09b', 'entities': {'url': {'urls': [{'url': 'https://t.co/Yhq5zUn09b', 'expanded_url': 'http://kimfletcher.biz', 'display_url': 'kimfletcher.biz', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 26, 'friends_count': 315, 'listed_count': 1, 'created_at': 'Fri Mar 11 13:45:56 +0000 2011', 'favourites_count': 72, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2128, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1444075353/Mary_n_James_Pic_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1444075353/Mary_n_James_Pic_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/264184326/1379778996', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/marymactwit/status/981590403395842049,[],[],marymactwit,26
,,2018-02-07 12:47:20,"[0, 149]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mIkFMpdW9W', 'expanded_url': 'http://egreenews.com', 'display_url': 'egreenews.com', 'indices': [0, 23]}]}",,0,False,"https://t.co/mIkFMpdW9W
The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement -Injectable dermal fillers are medical devic...",,961219829842653185,961219829842653185,,,,,,False,en,,False,0,False,"<a href=""https://egreenews.com	"" rel=""nofollow"">App for twitter </a>",False,"{'id': 3240724957, 'id_str': '3240724957', 'name': 'Egreennews', 'screen_name': 'egreennews1', 'location': '', 'description': '', 'url': 'https://t.co/0dsl71riPl', 'entities': {'url': {'urls': [{'url': 'https://t.co/0dsl71riPl', 'expanded_url': 'https://egreenews.com', 'display_url': 'egreenews.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Tue Jun 09 10:33:24 +0000 2015', 'favourites_count': 27, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 584, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/887292626335969280/Qj9-D7Vr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/887292626335969280/Qj9-D7Vr_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/egreennews1/status/961219829842653185,[],[],egreennews1,3
,,2018-02-07 12:22:11,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YG2zWN7fTf', 'expanded_url': 'http://econews.edanaro.com/the-fda-warns-against-injectable-silicone-for-body-contouring-and-enhancement-2/econews.edanaro.comInjectable', 'display_url': 'econews.edanaro.com/the-fda-warns-…', 'indices': [80, 103]}]}",,0,False,The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement - https://t.co/YG2zWN7fTf dermal fillers are medical device...,,961213498209390593,961213498209390593,,,,,,False,en,,False,0,False,"<a href=""https://greenkontractor.com/"" rel=""nofollow"">Twitter auto post sharing</a>",False,"{'id': 737218554605404160, 'id_str': '737218554605404160', 'name': 'greenkontractor', 'screen_name': 'greenkontractor', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 31, 'friends_count': 118, 'listed_count': 0, 'created_at': 'Mon May 30 09:46:15 +0000 2016', 'favourites_count': 25, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11000, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/greenkontractor/status/961213498209390593,[],[],greenkontractor,31
,,2018-02-07 12:22:10,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ABseiGlTXc', 'expanded_url': 'http://econews.edanaro.com/the-fda-warns-against-injectable-silicone-for-body-contouring-and-enhancement/econews.edanaro.comInjectable', 'display_url': 'econews.edanaro.com/the-fda-warns-…', 'indices': [80, 103]}]}",,0,False,The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement - https://t.co/ABseiGlTXc dermal fillers are medical device...,,961213494929514496,961213494929514496,,,,,,False,en,,False,0,False,"<a href=""https://greenkontractor.com/"" rel=""nofollow"">Twitter auto post sharing</a>",False,"{'id': 737218554605404160, 'id_str': '737218554605404160', 'name': 'greenkontractor', 'screen_name': 'greenkontractor', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 31, 'friends_count': 118, 'listed_count': 0, 'created_at': 'Mon May 30 09:46:15 +0000 2016', 'favourites_count': 25, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11000, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/greenkontractor/status/961213494929514496,[],[],greenkontractor,31
,,2018-02-07 12:21:40,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ypfHZBfKsY', 'expanded_url': 'http://ecovausa.edanaro.com/the-fda-warns-against-injectable-silicone-for-body-contouring-and-enhancement-2/ecovausa.edanaro.comInjectable', 'display_url': 'ecovausa.edanaro.com/the-fda-warns-…', 'indices': [80, 103]}]}",,0,False,The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement - https://t.co/ypfHZBfKsY dermal fillers are medical device...,,961213368584548355,961213368584548355,,,,,,False,en,,False,0,False,"<a href=""https://greenkontractor.com/"" rel=""nofollow"">Twitter auto post sharing</a>",False,"{'id': 737218554605404160, 'id_str': '737218554605404160', 'name': 'greenkontractor', 'screen_name': 'greenkontractor', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 31, 'friends_count': 118, 'listed_count': 0, 'created_at': 'Mon May 30 09:46:15 +0000 2016', 'favourites_count': 25, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11000, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/greenkontractor/status/961213368584548355,[],[],greenkontractor,31
,,2018-02-07 12:21:39,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AOKgIYqIQj', 'expanded_url': 'http://ecovausa.edanaro.com/the-fda-warns-against-injectable-silicone-for-body-contouring-and-enhancement/ecovausa.edanaro.comInjectable', 'display_url': 'ecovausa.edanaro.com/the-fda-warns-…', 'indices': [80, 103]}]}",,0,False,The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement - https://t.co/AOKgIYqIQj dermal fillers are medical device...,,961213364893462529,961213364893462529,,,,,,False,en,,False,0,False,"<a href=""https://greenkontractor.com/"" rel=""nofollow"">Twitter auto post sharing</a>",False,"{'id': 737218554605404160, 'id_str': '737218554605404160', 'name': 'greenkontractor', 'screen_name': 'greenkontractor', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 31, 'friends_count': 118, 'listed_count': 0, 'created_at': 'Mon May 30 09:46:15 +0000 2016', 'favourites_count': 25, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11000, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/greenkontractor/status/961213364893462529,[],[],greenkontractor,31
,,2018-02-07 12:20:42,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fd1acPaodm', 'expanded_url': 'https://greenkontractor.com/the-fda-warns-against-injectable-silicone-for-body-contouring-and-enhancement-2/greenkontractor.comInjectable', 'display_url': 'greenkontractor.com/the-fda-warns-…', 'indices': [80, 103]}]}",,0,False,The FDA Warns Against Injectable Silicone for Body Contouring and Enhancement - https://t.co/fd1acPaodm dermal fillers are medical device...,,961213125415456768,961213125415456768,,,,,,False,en,,False,0,False,"<a href=""https://greenkontractor.com/"" rel=""nofollow"">Twitter auto post sharing</a>",False,"{'id': 737218554605404160, 'id_str': '737218554605404160', 'name': 'greenkontractor', 'screen_name': 'greenkontractor', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 31, 'friends_count': 118, 'listed_count': 0, 'created_at': 'Mon May 30 09:46:15 +0000 2016', 'favourites_count': 25, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11000, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/737220311750316032/fbgF28KT_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/greenkontractor/status/961213125415456768,[],[],greenkontractor,31
